Date,Open,High,Low,Close,Adj Close,Volume
2021-08-06,228.92999267578125,229.30999755859375,228.38999938964844,228.8699951171875,219.42398071289062,2343100
2021-08-09,228.86000061035156,229.0399932861328,228.02000427246094,228.77999877929688,219.33767700195312,3295500
2021-08-10,229.0,229.30999755859375,228.50999450683594,228.92999267578125,219.48150634765625,2946700
2021-08-11,229.44000244140625,229.49000549316406,228.41000366210938,229.3800048828125,219.9129180908203,3051400
2021-08-12,229.35000610351562,230.02000427246094,228.77000427246094,230.02000427246094,220.52647399902344,2746000
2021-08-13,230.22999572753906,230.25,229.75999450683594,230.14999389648438,220.651123046875,2516000
2021-08-16,229.47999572753906,230.25,228.27999877929688,230.24000549316406,220.73741149902344,3193200
2021-08-17,228.72000122070312,229.0399932861328,226.77999877929688,228.52999877929688,219.09800720214844,3735100
2021-08-18,228.11000061035156,228.8300018310547,226.05999755859375,226.25,216.91207885742188,3194100
2021-08-19,224.72000122070312,226.82000732421875,224.39999389648438,226.0800018310547,216.7490997314453,3964500
2021-08-20,226.32000732421875,228.19000244140625,226.02000427246094,228.11000061035156,218.6953582763672,2655100
2021-08-23,229.07000732421875,230.74000549316406,228.77999877929688,230.32000732421875,220.81414794921875,3180600
2021-08-24,230.86000061035156,231.41000366210938,230.6699981689453,231.13999938964844,221.6002960205078,2772300
2021-08-25,231.38999938964844,232.02000427246094,230.97999572753906,231.8000030517578,222.23304748535156,2897000
2021-08-26,231.6199951171875,231.7899932861328,230.16000366210938,230.25,220.74700927734375,3352000
2021-08-27,230.8000030517578,232.94000244140625,230.6699981689453,232.72999572753906,223.12466430664062,3749800
2021-08-30,233.22000122070312,233.97000122070312,232.8000030517578,233.61000061035156,223.9683380126953,3194000
2021-08-31,233.55999755859375,233.6300048828125,232.77000427246094,233.1699981689453,223.54647827148438,3099400
2021-09-01,233.82000732421875,234.2100067138672,233.25,233.5800018310547,223.9395751953125,3533100
2021-09-02,234.30999755859375,234.64999389648438,233.67999267578125,234.3699951171875,224.69696044921875,3274600
2021-09-03,234.0,234.5,233.6300048828125,234.2899932861328,224.62026977539062,2484200
2021-09-07,234.2899932861328,234.3000030517578,233.02000427246094,233.27999877929688,223.65196228027344,3256800
2021-09-08,233.00999450683594,233.25999450683594,231.58999633789062,232.72999572753906,223.12466430664062,3027600
2021-09-09,232.6699981689453,233.64999389648438,231.75,231.9199981689453,222.34805297851562,3265900
2021-09-10,233.02999877929688,233.19000244140625,229.9600067138672,230.0800018310547,220.58401489257812,3385600
2021-09-13,231.50999450683594,231.74000549316406,229.3300018310547,230.60000610351562,221.0825653076172,3312700
2021-09-14,231.41000366210938,231.49000549316406,228.6199951171875,229.2100067138672,219.74993896484375,3158900
2021-09-15,229.4199981689453,231.33999633789062,228.72000122070312,231.10000610351562,221.5619354248047,2598900
2021-09-16,230.94000244140625,231.52000427246094,229.3000030517578,230.88999938964844,221.360595703125,2537200
2021-09-17,230.5399932861328,230.8300018310547,228.64999389648438,229.0399932861328,219.58694458007812,3078200
2021-09-20,225.50999450683594,226.30999755859375,222.30999755859375,225.07000732421875,215.78079223632812,7749300
2021-09-21,226.50999450683594,227.02999877929688,224.4600067138672,225.0500030517578,215.76162719726562,4564400
2021-09-22,226.3300018310547,228.42999267578125,225.8300018310547,227.32000732421875,217.9379425048828,4187300
2021-09-23,228.44000244140625,230.9499969482422,228.0500030517578,230.08999633789062,220.5936279296875,3778100
2021-09-24,228.5500030517578,229.9499969482422,228.19000244140625,229.63999938964844,220.8571319580078,3122800
2021-09-27,229.16000366210938,229.8699951171875,228.50999450683594,229.13999938964844,220.376220703125,2856700
2021-09-28,227.64999389648438,227.7899932861328,224.0500030517578,224.33999633789062,215.75982666015625,5078600
2021-09-29,225.22000122070312,225.99000549316406,224.27999877929688,224.49000549316406,215.9040985107422,4585500
2021-09-30,225.35000610351562,228.39999389648438,221.94000244140625,222.05999755859375,213.56704711914062,5080200
2021-10-01,223.10000610351562,225.6300048828125,221.02000427246094,225.1199951171875,216.510009765625,5148600
2021-10-04,224.24000549316406,224.39999389648438,220.5399932861328,221.72999572753906,213.24966430664062,4984000
2021-10-05,222.42999267578125,224.99000549316406,222.10000610351562,223.8000030517578,215.24049377441406,3568200
2021-10-06,221.88999938964844,224.80999755859375,220.97999572753906,224.72999572753906,216.13491821289062,3076000
2021-10-07,226.5,228.36000061035156,226.11000061035156,226.88999938964844,218.21229553222656,3081300
2021-10-08,227.39999389648438,227.5500030517578,226.02000427246094,226.38999938964844,217.73143005371094,1922600
2021-10-11,226.07000732421875,227.58999633789062,224.67999267578125,224.75999450683594,216.16378784179688,2354900
2021-10-12,225.30999755859375,225.6999969482422,224.16000366210938,224.60000610351562,216.00991821289062,2898400
2021-10-13,225.1699981689453,226.02999877929688,223.64999389648438,225.6199951171875,216.99087524414062,3179500
2021-10-14,227.7100067138672,229.42999267578125,227.5,229.3699951171875,220.5974578857422,2688800
2021-10-15,230.69000244140625,231.16000366210938,230.27000427246094,230.72999572753906,221.9054412841797,2717900
2021-10-18,230.07000732421875,231.66000366210938,229.4499969482422,231.57000732421875,222.7133331298828,3078300
2021-10-19,232.5,233.27999877929688,232.11000061035156,233.25999450683594,224.33865356445312,2683100
2021-10-20,233.5500030517578,234.35000610351562,233.38999938964844,234.1699981689453,225.21385192871094,2838400
2021-10-21,233.91000366210938,234.9499969482422,233.6699981689453,234.80999755859375,225.8293914794922,2839800
2021-10-22,234.60000610351562,235.30999755859375,233.32000732421875,234.36000061035156,225.3966064453125,2144500
2021-10-25,235.07000732421875,235.9600067138672,234.10000610351562,235.8000030517578,226.7815399169922,2170100
2021-10-26,236.64999389648438,237.19000244140625,235.4600067138672,235.7100067138672,226.6949920654297,2759900
2021-10-27,236.0500030517578,236.0800018310547,233.99000549316406,234.10000610351562,225.1465606689453,3409600
2021-10-28,234.94000244140625,236.60000610351562,234.77999877929688,236.60000610351562,227.55096435546875,2104900
2021-10-29,235.47999572753906,237.1300048828125,235.3699951171875,236.91000366210938,227.8490753173828,3565900
2021-11-01,237.75,238.1199951171875,236.72000122070312,238.08999633789062,228.98394775390625,3967500
2021-11-02,238.32000732421875,238.92999267578125,237.91000366210938,238.8300018310547,229.69564819335938,4004800
2021-11-03,238.69000244140625,240.72999572753906,238.3000030517578,240.52000427246094,231.32102966308594,3704400
2021-11-04,241.02999877929688,241.8000030517578,240.52999877929688,241.42999267578125,232.19618225097656,3557000
2021-11-05,242.75,243.50999450683594,241.38999938964844,242.36000061035156,233.09063720703125,3919400
2021-11-08,243.1699981689453,243.55999755859375,242.42999267578125,242.75999450683594,233.47532653808594,3401400
2021-11-09,243.0399932861328,243.13999938964844,241.19000244140625,242.05999755859375,232.80210876464844,2764100
2021-11-10,241.13999938964844,241.9600067138672,238.72999572753906,239.67999267578125,230.51312255859375,3356500
2021-11-11,240.6699981689453,240.75999450683594,239.9600067138672,239.97000122070312,230.79202270507812,2277100
2021-11-12,240.63999938964844,242.0399932861328,240.2100067138672,241.75,232.50396728515625,2419900
2021-11-15,242.44000244140625,242.6699981689453,241.13999938964844,241.75,232.50396728515625,3630500
2021-11-16,241.66000366210938,243.3300018310547,241.41000366210938,242.7899932861328,233.50418090820312,2947400
2021-11-17,242.60000610351562,242.60000610351562,241.42999267578125,241.7899932861328,232.5424346923828,2809000
2021-11-18,242.3000030517578,242.44000244140625,240.52000427246094,242.1699981689453,232.9079132080078,3507700
2021-11-19,242.08999633789062,242.6199951171875,241.3300018310547,241.47999572753906,232.24429321289062,3353800
2021-11-22,242.33999633789062,243.60000610351562,240.25,240.32000732421875,231.128662109375,3902900
2021-11-23,240.10000610351562,241.10000610351562,238.24000549316406,240.39999389648438,231.20559692382812,3826200
2021-11-24,239.13999938964844,241.2100067138672,238.6300048828125,241.2100067138672,231.98463439941406,2195400
2021-11-26,237.24000549316406,238.10000610351562,234.94000244140625,235.99000549316406,226.96429443359375,5730300
2021-11-29,238.47999572753906,239.27999877929688,236.52000427246094,238.2100067138672,229.09938049316406,4789200
2021-11-30,236.99000549316406,237.72999572753906,233.10000610351562,233.4499969482422,224.52137756347656,7231400
2021-12-01,236.41000366210938,237.8699951171875,229.8800048828125,230.16000366210938,221.3572540283203,5274700
2021-12-02,230.2100067138672,234.67999267578125,230.08999633789062,233.89999389648438,224.95420837402344,4257400
2021-12-03,234.8300018310547,235.27000427246094,229.02000427246094,231.19000244140625,222.3478546142578,5821900
2021-12-06,232.61000061035156,235.17999267578125,230.9499969482422,234.16000366210938,225.20425415039062,4210600
2021-12-07,237.55999755859375,239.6999969482422,237.33999633789062,239.1699981689453,230.0226287841797,4284700
2021-12-08,239.57000732421875,240.3800048828125,238.63999938964844,240.1999969482422,231.01324462890625,3417400
2021-12-09,239.52000427246094,239.89999389648438,237.77999877929688,237.91000366210938,228.81085205078125,2853800
2021-12-10,239.4199981689453,239.8699951171875,237.57000732421875,239.52999877929688,230.368896484375,2610800
2021-12-13,239.5,239.60000610351562,237.13999938964844,237.35000610351562,228.27227783203125,5839100
2021-12-14,235.4499969482422,236.86000061035156,234.0500030517578,235.57000732421875,226.5603485107422,3360400
2021-12-15,235.55999755859375,239.25,233.85000610351562,239.1999969482422,230.05149841308594,3720700
2021-12-16,240.2899932861328,240.49000549316406,235.66000366210938,236.52000427246094,227.47401428222656,3876100
2021-12-17,235.0,237.16000366210938,233.33999633789062,235.44000244140625,226.43531799316406,4455100
2021-12-20,232.10000610351562,232.35000610351562,230.07000732421875,232.1300048828125,223.2519073486328,5839800
2021-12-21,234.19000244140625,236.83999633789062,233.22000122070312,236.67999267578125,227.62786865234375,4158800
2021-12-22,236.6300048828125,239.10000610351562,236.5500030517578,239.02000427246094,229.87838745117188,3202900
2021-12-23,239.8699951171875,241.36000061035156,239.5,240.6699981689453,231.46527099609375,2925100
2021-12-27,240.47999572753906,242.9600067138672,240.33999633789062,242.9600067138672,234.50469970703125,4395100
2021-12-28,243.05999755859375,243.77999877929688,242.0399932861328,242.4600067138672,234.02212524414062,3960900
2021-12-29,242.5500030517578,243.16000366210938,241.7100067138672,242.60000610351562,234.1572265625,3044300
2021-12-30,243.11000061035156,243.69000244140625,242.0,242.2100067138672,233.7808074951172,4501500
2021-12-31,242.08999633789062,242.69000244140625,241.44000244140625,241.44000244140625,233.03759765625,3499900
2022-01-03,242.4199981689453,242.97000122070312,240.86000061035156,242.97000122070312,234.5143280029297,4204000
2022-01-04,243.72999572753906,244.05999755859375,241.35000610351562,242.50999450683594,234.07034301757812,4217000
2022-01-05,242.0800018310547,242.66000366210938,237.1999969482422,237.25,228.99339294433594,4878300
2022-01-06,237.1999969482422,238.77000427246094,235.5399932861328,237.19000244140625,228.9354705810547,4519200
2022-01-07,237.19000244140625,238.07000732421875,235.32000732421875,236.11000061035156,227.89309692382812,3580200
2022-01-10,234.2100067138672,235.83999633789062,230.97000122070312,235.6999969482422,227.49734497070312,5819600
2022-01-11,235.7100067138672,238.11000061035156,234.08999633789062,238.0500030517578,229.7655487060547,3524800
2022-01-12,239.0399932861328,239.85000610351562,237.30999755859375,238.4199981689453,230.12265014648438,4033100
2022-01-13,239.17999267578125,239.39999389648438,234.47999572753906,234.92999267578125,226.75413513183594,4049300
2022-01-14,233.5,235.1300048828125,232.30999755859375,235.02000427246094,226.8410186767578,3829900
2022-01-18,232.5,232.6999969482422,229.94000244140625,230.4499969482422,222.43002319335938,6511600
2022-01-19,231.22000122070312,232.16000366210938,227.89999389648438,228.02999877929688,220.0942840576172,4868100
2022-01-20,229.1300048828125,231.91000366210938,225.13999938964844,225.3699951171875,217.52687072753906,5175100
2022-01-21,224.6199951171875,226.08999633789062,220.8300018310547,220.91000366210938,213.2220458984375,8582600
2022-01-24,217.99000549316406,222.57000732421875,212.10000610351562,222.3300018310547,214.5926055908203,22004300
2022-01-25,219.10000610351562,222.02000427246094,215.63999938964844,219.22000122070312,211.5908660888672,6600400
2022-01-26,222.72000122070312,224.16000366210938,216.0500030517578,218.3699951171875,210.7704315185547,7096400
2022-01-27,220.80999755859375,222.39999389648438,215.89999389648438,216.75,209.20681762695312,5789200
2022-01-28,217.5,222.1699981689453,214.92999267578125,222.08999633789062,214.36099243164062,4961200
2022-01-31,222.08999633789062,226.9499969482422,221.22000122070312,226.80999755859375,218.91668701171875,5306400
2022-02-01,227.94000244140625,228.92999267578125,225.13999938964844,228.5399932861328,220.58651733398438,4697600
2022-02-02,229.88999938964844,230.44000244140625,227.99000549316406,230.0500030517578,222.04397583007812,4048200
2022-02-03,226.80999755859375,227.92999267578125,224.1300048828125,224.5800018310547,216.76431274414062,4217700
2022-02-04,224.8300018310547,227.99000549316406,223.32000732421875,226.07000732421875,218.20248413085938,3585300
2022-02-07,226.47999572753906,227.3800048828125,224.83999633789062,225.5,217.65232849121094,2757300
2022-02-08,225.27000427246094,228.0500030517578,224.47999572753906,227.57000732421875,219.65029907226562,3075500
2022-02-09,229.86000061035156,231.3000030517578,229.60000610351562,231.27000427246094,223.22149658203125,3698700
2022-02-10,228.16000366210938,231.80999755859375,226.13999938964844,227.35000610351562,219.4379425048828,3511200
2022-02-11,227.3800048828125,228.5,222.00999450683594,222.94000244140625,215.18142700195312,4839800
2022-02-14,222.52000427246094,223.5500030517578,220.3000030517578,222.1199951171875,214.3899383544922,4402100
2022-02-15,224.5800018310547,226.1699981689453,224.39999389648438,226.07000732421875,218.20248413085938,4406200
2022-02-16,225.0,226.8800048828125,223.80999755859375,226.27999877929688,218.40516662597656,4812400
2022-02-17,224.41000366210938,224.6999969482422,220.72000122070312,221.13999938964844,213.44406127929688,5784600
2022-02-18,221.13999938964844,221.99000549316406,218.2100067138672,219.3699951171875,211.73562622070312,7007900
2022-02-22,218.11000061035156,220.0800018310547,215.05999755859375,216.85000610351562,209.3033447265625,7748900
2022-02-23,218.57000732421875,218.8300018310547,212.57000732421875,212.86000061035156,205.4521942138672,7684500
2022-02-24,207.63999938964844,216.85000610351562,207.0,216.58999633789062,209.05242919921875,10471000
2022-02-25,217.27999877929688,221.44000244140625,216.16000366210938,221.41000366210938,213.7046661376953,4615100
2022-02-28,219.25,222.05999755859375,218.25,221.1699981689453,213.47299194335938,4219800
2022-03-01,220.6199951171875,221.49000549316406,216.3300018310547,217.72000122070312,210.14306640625,4765000
2022-03-02,219.0,222.61000061035156,218.4199981689453,221.85000610351562,214.12936401367188,3884900
2022-03-03,222.5399932861328,223.08999633789062,219.19000244140625,220.16000366210938,212.49815368652344,4161700
2022-03-04,218.2100067138672,218.61000061035156,215.85000610351562,217.9600067138672,210.37472534179688,4518100
2022-03-07,217.67999267578125,217.9199981689453,211.22000122070312,211.24000549316406,203.8885955810547,7953400
2022-03-08,211.07000732421875,215.49000549316406,209.27999877929688,210.0500030517578,202.74000549316406,6132200
2022-03-09,214.6699981689453,216.91000366210938,213.57000732421875,215.8800048828125,208.3671112060547,4558400
2022-03-10,213.77000427246094,215.35000610351562,212.3000030517578,214.91000366210938,207.4308624267578,5271300
2022-03-11,216.32000732421875,216.5399932861328,211.6999969482422,211.99000549316406,204.6125030517578,5511000
2022-03-14,212.27999877929688,213.80999755859375,209.27000427246094,209.89999389648438,202.59519958496094,6284200
2022-03-15,211.0,214.63999938964844,210.5,214.27999877929688,206.82276916503906,6491000
2022-03-16,216.36000061035156,219.63999938964844,213.99000549316406,219.63999938964844,211.99624633789062,4863500
2022-03-17,218.52999877929688,222.60000610351562,218.27999877929688,222.5800018310547,214.8339080810547,6570100
2022-03-18,221.99000549316406,225.4499969482422,221.42999267578125,225.17999267578125,217.34344482421875,3425100
2022-03-21,225.44000244140625,226.1999969482422,223.07000732421875,224.97000122070312,217.14073181152344,2802200
2022-03-22,225.77999877929688,228.14999389648438,225.60000610351562,227.72999572753906,219.80471801757812,3269300
2022-03-23,225.72999572753906,226.5,223.92999267578125,223.92999267578125,216.8109893798828,2695400
2022-03-24,225.00999450683594,227.19000244140625,224.3300018310547,227.1199951171875,219.8995819091797,2375100
2022-03-25,227.57000732421875,228.25,225.89999389648438,228.08999633789062,220.8387451171875,3851100
2022-03-28,228.02999877929688,229.57000732421875,226.47999572753906,229.57000732421875,222.27169799804688,6799400
2022-03-29,231.4199981689453,233.36000061035156,230.4499969482422,233.0500030517578,225.64108276367188,4470500
2022-03-30,232.38999938964844,232.80999755859375,230.02999877929688,231.16000366210938,223.8111572265625,3436400
2022-03-31,230.67999267578125,231.32000732421875,227.61000061035156,227.6699981689453,220.4320831298828,4087000
2022-04-01,228.66000366210938,228.75,226.6300048828125,228.5800018310547,221.31317138671875,3456400
2022-04-04,228.86000061035156,230.5399932861328,228.3800048828125,230.52000427246094,223.19149780273438,3241100
2022-04-05,229.88999938964844,230.8800048828125,226.5800018310547,227.14999389648438,219.92860412597656,3268800
2022-04-06,225.02999877929688,225.83999633789062,222.94000244140625,224.5399932861328,217.401611328125,4122000
2022-04-07,224.1999969482422,226.44000244140625,222.63999938964844,225.38999938964844,218.22457885742188,4347500
2022-04-08,224.97999572753906,226.35000610351562,223.91000366210938,224.69000244140625,217.54685974121094,2954800
2022-04-11,223.1699981689453,223.57000732421875,221.0,221.17999267578125,214.14840698242188,2942200
2022-04-12,222.86000061035156,224.5,219.74000549316406,220.5,213.4900360107422,3164200
2022-04-13,220.50999450683594,223.7899932861328,220.27000427246094,223.38999938964844,216.28817749023438,2404600
2022-04-14,223.5800018310547,224.2100067138672,220.61000061035156,220.6699981689453,213.65464782714844,2465500
2022-04-18,220.41000366210938,221.2899932861328,219.14999389648438,220.2899932861328,213.28671264648438,3674400
2022-04-19,220.22999572753906,224.60000610351562,220.22999572753906,224.1699981689453,217.04335021972656,2631200
2022-04-20,225.0,225.52000427246094,223.39999389648438,223.8800048828125,216.76258850097656,2933200
2022-04-21,225.6999969482422,226.67999267578125,219.6999969482422,220.22000122070312,213.21893310546875,3172100
2022-04-22,219.72999572753906,219.72999572753906,214.02000427246094,214.22000122070312,207.40969848632812,6361400
2022-04-25,213.07000732421875,215.6999969482422,210.7899932861328,215.38999938964844,208.54251098632812,9271800
2022-04-26,214.25999450683594,214.41000366210938,209.25,209.25,202.5977020263672,6891100
2022-04-27,209.85000610351562,212.39999389648438,208.5500030517578,209.66000366210938,202.9946746826172,4955900
2022-04-28,211.8800048828125,215.75,209.4499969482422,214.77000427246094,207.9422149658203,3767700
2022-04-29,212.89999389648438,214.30999755859375,206.7100067138672,206.8800048828125,200.3030548095703,7330500
2022-05-02,207.14999389648438,209.1300048828125,203.7100067138672,208.44000244140625,201.81346130371094,10630500
2022-05-03,208.49000549316406,210.61000061035156,207.8800048828125,209.42999267578125,202.77197265625,3901800
2022-05-04,209.72000122070312,215.91000366210938,207.69000244140625,215.57000732421875,208.716796875,3870600
2022-05-05,213.2899932861328,213.38999938964844,205.4600067138672,207.6199951171875,201.01951599121094,5186700
2022-05-06,206.4199981689453,207.82000732421875,203.11000061035156,205.9499969482422,199.40261840820312,5193900
2022-05-09,203.0,203.3800048828125,197.86000061035156,198.64999389648438,192.3346710205078,9551400
2022-05-10,201.88999938964844,202.7100067138672,196.5500030517578,199.0500030517578,192.7219696044922,7605000
2022-05-11,198.58999633789062,201.6300048828125,195.14999389648438,195.4499969482422,189.23643493652344,6365500
2022-05-12,194.05999755859375,197.58999633789062,192.1199951171875,195.66000366210938,189.4397430419922,7964900
2022-05-13,197.91000366210938,201.75,197.74000549316406,200.89999389648438,194.5131378173828,4543200
2022-05-16,200.38999938964844,201.86000061035156,198.86000061035156,199.91000366210938,193.5546417236328,4479400
2022-05-17,203.3800048828125,204.25999450683594,201.16000366210938,204.17999267578125,197.68887329101562,3954500
2022-05-18,201.82000732421875,202.02000427246094,195.44000244140625,196.19000244140625,189.952880859375,4712200
2022-05-19,194.49000549316406,197.66000366210938,193.8800048828125,195.32000732421875,189.11056518554688,5710900
2022-05-20,197.0399932861328,197.5399932861328,190.66000366210938,195.32000732421875,189.11056518554688,5153300
2022-05-23,196.64999389648438,199.14999389648438,195.4600067138672,198.66000366210938,192.34437561035156,5018000
2022-05-24,196.57000732421875,197.3000030517578,193.32000732421875,196.6699981689453,190.41761779785156,4788700
2022-05-25,195.9499969482422,199.86000061035156,195.77999877929688,198.86000061035156,192.5380096435547,4921900
2022-05-26,199.39999389648438,203.8000030517578,199.3699951171875,202.92999267578125,196.47860717773438,4216700
2022-05-27,204.27000427246094,208.08999633789062,204.17999267578125,208.07000732421875,201.45521545410156,4381100
2022-05-31,207.1699981689453,208.35000610351562,205.19000244140625,206.36000061035156,199.79957580566406,4100900
2022-06-01,207.6699981689453,208.32000732421875,203.4600067138672,205.0,198.48280334472656,3087800
2022-06-02,205.0,209.1999969482422,204.0,209.17999267578125,202.5299072265625,2977800
2022-06-03,206.67999267578125,207.61000061035156,205.3000030517578,205.83999633789062,199.29611206054688,2694100
2022-06-06,208.1199951171875,208.7899932861328,205.91000366210938,206.4499969482422,199.88671875,2745500
2022-06-07,204.6300048828125,208.8800048828125,204.35000610351562,208.69000244140625,202.05551147460938,3350500
2022-06-08,207.92999267578125,208.6999969482422,205.91000366210938,206.35000610351562,199.78990173339844,2187200
2022-06-09,205.4199981689453,206.3300018310547,201.3800048828125,201.41000366210938,195.00694274902344,3061100
2022-06-10,198.38999938964844,198.38999938964844,195.36000061035156,195.42999267578125,189.21702575683594,5703800
2022-06-13,190.64999389648438,191.17999267578125,186.67999267578125,187.4499969482422,181.49075317382812,10468300
2022-06-14,188.50999450683594,189.0500030517578,185.27000427246094,186.9199981689453,180.97756958007812,7045900
2022-06-15,188.61000061035156,192.1300048828125,186.17999267578125,189.63999938964844,183.61114501953125,5011700
2022-06-16,185.3800048828125,185.67999267578125,181.6699981689453,183.02000427246094,177.20156860351562,8225100
2022-06-17,183.25999450683594,185.41000366210938,181.8000030517578,183.7100067138672,177.86965942382812,5252700
2022-06-21,186.69000244140625,189.02999877929688,186.69000244140625,188.16000366210938,182.17816162109375,6103400
2022-06-22,185.91000366210938,189.9499969482422,185.6199951171875,188.1300048828125,182.1491241455078,7321300
2022-06-23,188.1300048828125,189.57000732421875,186.4600067138672,189.0800018310547,183.80068969726562,6675800
2022-06-24,190.9199981689453,195.22000122070312,190.58999633789062,195.19000244140625,189.7400665283203,3856400
2022-06-27,195.6300048828125,196.00999450683594,193.89999389648438,194.58999633789062,189.15682983398438,5950400
2022-06-28,195.44000244140625,196.85000610351562,190.55999755859375,190.5800018310547,185.25881958007812,6012700
2022-06-29,190.7899932861328,191.17999267578125,189.17999267578125,190.25999450683594,184.94775390625,4155800
2022-06-30,188.0,190.30999755859375,186.1300048828125,188.6199951171875,183.35350036621094,4250300
2022-07-01,188.19000244140625,190.8699951171875,186.89999389648438,190.61000061035156,185.2879638671875,3223100
2022-07-05,188.36000061035156,191.30999755859375,186.36000061035156,191.2899932861328,185.948974609375,3986100
2022-07-06,191.2899932861328,192.89999389648438,189.8800048828125,191.6699981689453,186.31837463378906,2981000
2022-07-07,192.6300048828125,195.22000122070312,192.58999633789062,194.8300018310547,189.39012145996094,2919300
